Stations: Seattle Duwamish Vly,
QMUs: Pm2.5 Nephelometer | Barometric Pressure | Light Scatter eco_9003_2 | Nitric Oxide (NO_CAPS) | Nitrogen Dioxide (NO2_CAPS) | NItrogen Oxides (NOx_CAPS) | Pm10 MetOne Bam | Pm2.5 Black Carbon_633 | Pm2.5 MetOne Bam | Pm2.5 Partisol  (daily) | Pm2.5 Partisol  (daily) collocated | Pm2.5 uv Absorbance_633 | Temperature | Visual Range | Wind Direction Sonic | Wind Speed Sonic,
Aggregates: 1-Hour Average,
Query Start Date: 4/28/2026 ,
Query End Date: 5/13/2026,
File Creation Date: 5/13/2026,
NOTE: PSCAA developed aggregates in 2017 using standards applicable at that time,,

Observation Time,Seattle Duwamish Vly - Pm25Neph - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - AmbPres - kPa - 1Hr Avg,Seattle Duwamish Vly - LightScatEc2 - bscat10 e-4 - 1Hr Avg,Seattle Duwamish Vly - NO_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NO2_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - NOx_CAPS - ppb - 1Hr Avg,Seattle Duwamish Vly - Pm10MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25bc - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25MetOneBam - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Pm25uv - ug/m3 - 1Hr Avg,Seattle Duwamish Vly - Temp - degF - 1Hr Avg,Seattle Duwamish Vly - VisualRange - miles - 1Hr Avg,Seattle Duwamish Vly - WD Sonic - deg(frm N) - 1Hr Avg,Seattle Duwamish Vly - WS Sonic - mph - 1Hr Avg
4/28/2026 10:00:00 AM,5.3000000000,1024.0000000000,0.1870000000,2.7490000000,7.0000000000,9.7610000000,17.2000000000,0.4110000000,5.3000000000,0.4430000000,55.0000000000,75.0000000000,180.0000000000,5.1000000000
4/28/2026 11:00:00 AM,5.9000000000,1024.0000000000,0.2090000000,1.2220000000,4.7000000000,6.0150000000,17.4000000000,0.4800000000,7.8000000000,0.5100000000,56.0000000000,70.0000000000,187.0000000000,5.4000000000
4/28/2026 12:00:00 PM,5.7000000000,1024.0000000000,0.2010000000,1.8150000000,5.5000000000,7.3850000000,19.8000000000,0.4140000000,6.8000000000,0.4700000000,56.0000000000,72.0000000000,192.0000000000,4.9000000000
4/28/2026 1:00:00 PM,5.6000000000,1024.0000000000,0.1960000000,3.0520000000,6.1000000000,9.2390000000,15.7000000000,0.4250000000,5.9000000000,0.4730000000,58.0000000000,73.0000000000,189.0000000000,5.5000000000
4/28/2026 2:00:00 PM,5.1000000000,1023.0000000000,0.1790000000,1.4620000000,3.5000000000,5.0460000000,18.4000000000,0.3140000000,5.0000000000,0.3500000000,60.0000000000,77.0000000000,189.0000000000,5.1000000000
4/28/2026 3:00:00 PM,5.0000000000,1024.0000000000,0.1770000000,0.9210000000,3.7000000000,4.6740000000,17.6000000000,0.3170000000,3.5000000000,0.3570000000,59.0000000000,78.0000000000,192.0000000000,4.4000000000
4/28/2026 4:00:00 PM,4.9000000000,1024.0000000000,0.1730000000,0.3600000000,2.8000000000,3.1800000000,12.7000000000,0.2090000000,7.5000000000,0.2520000000,59.0000000000,78.0000000000,212.0000000000,3.6000000000
4/28/2026 5:00:00 PM,4.6000000000,1024.0000000000,0.1630000000,0.5010000000,3.7000000000,4.2450000000,12.5000000000,0.2070000000,7.4000000000,0.2550000000,58.0000000000,81.0000000000,252.0000000000,2.4000000000
4/28/2026 6:00:00 PM,4.5000000000,1024.0000000000,0.1590000000,0.0970000000,2.8000000000,2.9630000000,9.8000000000,0.2060000000,6.0000000000,0.2610000000,57.0000000000,82.0000000000,261.0000000000,1.9000000000
4/28/2026 7:00:00 PM,4.6000000000,1024.0000000000,0.1630000000,1.0180000000,11.3000000000,12.3590000000,10.4000000000,0.2990000000,5.0000000000,0.3520000000,56.0000000000,81.0000000000,299.0000000000,2.1000000000
4/28/2026 8:00:00 PM,4.5000000000,1024.0000000000,0.1580000000,1.0340000000,11.8000000000,12.9040000000,10.1000000000,0.3690000000,5.2000000000,0.4590000000,54.0000000000,83.0000000000,277.0000000000,1.6000000000
4/28/2026 9:00:00 PM,4.3000000000,1025.0000000000,0.1530000000,0.3850000000,10.9000000000,11.2970000000,11.0000000000,0.3340000000,5.7000000000,0.4100000000,53.0000000000,84.0000000000,284.0000000000,1.4000000000
4/28/2026 10:00:00 PM,4.5000000000,1025.0000000000,0.1600000000,0.4130000000,9.0000000000,9.4440000000,8.4000000000,0.3190000000,7.9000000000,0.3870000000,53.0000000000,82.0000000000,318.0000000000,1.7000000000
4/28/2026 11:00:00 PM,4.9000000000,1025.0000000000,0.1720000000,0.6990000000,10.3000000000,11.0500000000,9.0000000000,0.4070000000,6.2000000000,0.5210000000,53.0000000000,79.0000000000,306.0000000000,1.9000000000
4/29/2026 12:00:00 AM,5.4000000000,1025.0000000000,0.1930000000,2.0370000000,18.2000000000,20.3240000000,8.2000000000,0.5540000000,7.9000000000,0.7870000000,52.0000000000,74.0000000000,303.0000000000,1.7000000000
4/29/2026 1:00:00 AM,5.3000000000,1025.0000000000,0.1870000000,0.7190000000,9.9000000000,10.6900000000,8.6000000000,0.4120000000,5.0000000000,0.5400000000,52.0000000000,75.0000000000,26.0000000000,1.7000000000
4/29/2026 2:00:00 AM,5.7000000000,1025.0000000000,0.2000000000,0.6350000000,8.9000000000,9.5960000000,14.8000000000,0.4820000000,4.9000000000,0.5780000000,52.0000000000,72.0000000000,12.0000000000,3.2000000000
4/29/2026 3:00:00 AM,6.4000000000,1025.0000000000,0.2270000000,2.3130000000,14.4000000000,16.8080000000,17.9000000000,0.6700000000,10.4000000000,0.7910000000,51.0000000000,67.0000000000,318.0000000000,2.0000000000
4/29/2026 4:00:00 AM,6.8000000000,1025.0000000000,0.2400000000,2.4950000000,17.1000000000,19.6930000000,20.9000000000,0.7270000000,11.1000000000,0.8390000000,49.0000000000,64.0000000000,57.0000000000,1.0000000000
4/29/2026 5:00:00 AM,7.3000000000,1026.0000000000,0.2580000000,6.5350000000,18.7000000000,25.2810000000,19.4000000000,0.8200000000,9.2000000000,0.9450000000,49.0000000000,62.0000000000,3.0000000000,1.7000000000
4/29/2026 6:00:00 AM,6.6000000000,1026.0000000000,0.2320000000,5.5520000000,12.4000000000,18.0000000000,17.3000000000,1.0140000000,7.8000000000,1.1220000000,52.0000000000,66.0000000000,29.0000000000,5.3000000000
4/29/2026 7:00:00 AM,7.3000000000,1026.0000000000,0.2600000000,14.9790000000,16.6000000000,31.6260000000,26.2000000000,1.0110000000,7.2000000000,1.1720000000,55.0000000000,63.0000000000,360.0000000000,3.9000000000
4/29/2026 8:00:00 AM,5.9000000000,1026.0000000000,0.2080000000,10.4270000000,13.4000000000,23.8630000000,33.8000000000,0.7040000000,7.6000000000,0.7510000000,56.0000000000,71.0000000000,302.0000000000,4.7000000000
4/29/2026 9:00:00 AM,5.2000000000,1025.0000000000,0.1850000000,6.8390000000,9.8000000000,16.7050000000,35.9000000000,0.5380000000,8.5000000000,0.5800000000,59.0000000000,76.0000000000,315.0000000000,6.4000000000
4/29/2026 10:00:00 AM,5.6000000000,,0.1990000000,7.0140000000,9.5000000000,16.5910000000,40.5000000000,0.5050000000,6.5000000000,0.5640000000,,73.0000000000,,
4/29/2026 11:00:00 AM,5.8000000000,,0.2050000000,5.1770000000,7.7000000000,12.9000000000,32.0000000000,0.7130000000,7.3000000000,0.7370000000,,71.0000000000,,
4/29/2026 12:00:00 PM,6.0000000000,,0.2110000000,6.5880000000,9.0000000000,15.6520000000,34.3000000000,0.5050000000,9.6000000000,0.5520000000,,70.0000000000,,
4/29/2026 1:00:00 PM,5.7000000000,,0.2010000000,11.8020000000,11.4000000000,23.2310000000,27.4000000000,0.4420000000,5.9000000000,0.4910000000,,72.0000000000,,
4/29/2026 2:00:00 PM,5.2000000000,,0.1830000000,43.7210000000,21.7000000000,65.4960000000,23.6000000000,0.5480000000,3.7000000000,0.5600000000,,76.0000000000,,
4/29/2026 3:00:00 PM,6.5000000000,,0.2300000000,13.1730000000,12.0000000000,25.2180000000,30.7000000000,0.5090000000,8.2000000000,0.5650000000,,67.0000000000,,
4/29/2026 4:00:00 PM,5.6000000000,,0.1980000000,23.7300000000,16.4000000000,40.1680000000,14.5000000000,0.4580000000,7.9000000000,0.5050000000,,73.0000000000,,
4/29/2026 5:00:00 PM,4.8000000000,,0.1710000000,6.7700000000,14.5000000000,21.3110000000,12.8000000000,0.5590000000,5.4000000000,0.5900000000,,79.0000000000,,
4/29/2026 6:00:00 PM,5.4000000000,,0.1890000000,2.0230000000,10.5000000000,12.5260000000,10.1000000000,0.4780000000,8.3000000000,0.5240000000,,75.0000000000,,
4/29/2026 7:00:00 PM,5.7000000000,,0.2030000000,0.6570000000,8.4000000000,9.0780000000,9.3000000000,0.4390000000,6.9000000000,0.4990000000,,72.0000000000,,
4/29/2026 8:00:00 PM,7.0000000000,,0.2480000000,2.6310000000,16.3000000000,18.9480000000,23.3000000000,0.6770000000,6.0000000000,0.7730000000,,63.0000000000,,
4/29/2026 9:00:00 PM,7.0000000000,,0.2470000000,1.3030000000,17.1000000000,18.4350000000,24.3000000000,0.7230000000,8.4000000000,0.8610000000,,63.0000000000,,
4/29/2026 10:00:00 PM,6.3000000000,,0.2220000000,3.7850000000,20.3000000000,24.0900000000,11.9000000000,0.7330000000,6.8000000000,0.8690000000,,68.0000000000,,
4/29/2026 11:00:00 PM,7.0000000000,,0.2460000000,2.1150000000,18.5000000000,20.6670000000,9.8000000000,0.8560000000,6.9000000000,1.0380000000,,63.0000000000,,
4/30/2026 12:00:00 AM,6.9000000000,,0.2430000000,1.7910000000,12.7000000000,14.5590000000,8.6000000000,0.6040000000,8.0000000000,0.7330000000,,64.0000000000,,
4/30/2026 1:00:00 AM,8.0000000000,,0.2820000000,4.9380000000,23.3000000000,28.2410000000,35.8000000000,0.8700000000,6.6000000000,1.0560000000,,59.0000000000,,
4/30/2026 2:00:00 AM,7.1000000000,,0.2530000000,2.1720000000,15.0000000000,17.1850000000,24.1000000000,0.8070000000,7.1000000000,1.0320000000,,62.0000000000,,
4/30/2026 3:00:00 AM,6.0000000000,,0.2140000000,1.4270000000,12.6000000000,14.0280000000,17.8000000000,0.6720000000,6.4000000000,0.8260000000,,69.0000000000,,
4/30/2026 4:00:00 AM,5.9000000000,,0.2090000000,2.9560000000,17.2000000000,20.2220000000,17.7000000000,0.7560000000,5.9000000000,0.8860000000,,71.0000000000,,
4/30/2026 5:00:00 AM,6.5000000000,,0.2290000000,16.0230000000,22.7000000000,38.7550000000,23.4000000000,0.8700000000,8.7000000000,1.0140000000,,67.0000000000,,
4/30/2026 6:00:00 AM,7.8000000000,,0.2760000000,11.4350000000,15.7000000000,27.1790000000,24.6000000000,0.7830000000,6.1000000000,0.9790000000,,59.0000000000,,
4/30/2026 7:00:00 AM,9.3000000000,,0.3320000000,23.3910000000,21.8000000000,45.2180000000,28.9000000000,1.3130000000,7.5000000000,1.5120000000,,52.0000000000,,
4/30/2026 8:00:00 AM,8.6000000000,,0.3060000000,24.3550000000,19.5000000000,43.9300000000,27.3000000000,1.0220000000,8.7000000000,1.1540000000,,55.0000000000,,
4/30/2026 9:00:00 AM,7.1000000000,,0.2500000000,9.4880000000,11.1000000000,20.6130000000,37.6000000000,0.7890000000,8.6000000000,0.8720000000,,63.0000000000,,
4/30/2026 10:00:00 AM,7.9000000000,,0.2790000000,6.9670000000,9.3000000000,16.2980000000,28.9000000000,0.7900000000,7.7000000000,0.9340000000,,59.0000000000,,
4/30/2026 11:00:00 AM,6.0000000000,,0.2110000000,3.8540000000,7.3000000000,11.2020000000,23.2000000000,0.4430000000,4.1000000000,0.5210000000,,70.0000000000,,
4/30/2026 12:00:00 PM,6.6000000000,,0.2320000000,4.9490000000,8.9000000000,13.8490000000,43.4000000000,0.4820000000,3.5000000000,0.5790000000,,66.0000000000,,
4/30/2026 1:00:00 PM,6.9000000000,,0.2430000000,19.8550000000,15.8000000000,35.6580000000,38.2000000000,0.7350000000,6.4000000000,0.8530000000,,64.0000000000,,
4/30/2026 2:00:00 PM,6.8000000000,,0.2390000000,10.2970000000,12.4000000000,22.7010000000,33.8000000000,0.5940000000,7.4000000000,0.7150000000,,65.0000000000,,
4/30/2026 3:00:00 PM,6.5000000000,,0.2320000000,6.4000000000,11.0000000000,17.4670000000,17.1000000000,0.7390000000,6.4000000000,0.8460000000,,66.0000000000,,
4/30/2026 4:00:00 PM,6.0000000000,,0.2130000000,5.9800000000,14.1000000000,20.1270000000,21.1000000000,0.6040000000,4.5000000000,0.7040000000,,69.0000000000,,
4/30/2026 5:00:00 PM,6.1000000000,,0.2150000000,6.1780000000,15.9000000000,22.1100000000,9.0000000000,0.7160000000,7.2000000000,0.8070000000,,69.0000000000,,
4/30/2026 6:00:00 PM,6.2000000000,,0.2200000000,1.5110000000,11.0000000000,12.6060000000,15.4000000000,0.5530000000,10.1000000000,0.6580000000,,68.0000000000,,
4/30/2026 7:00:00 PM,6.6000000000,,0.2320000000,1.2740000000,11.5000000000,12.8230000000,13.0000000000,0.6060000000,8.2000000000,0.7390000000,,66.0000000000,,
4/30/2026 8:00:00 PM,6.8000000000,,0.2410000000,1.4770000000,15.8000000000,17.3370000000,42.0000000000,0.6890000000,9.7000000000,0.8180000000,,65.0000000000,,
4/30/2026 9:00:00 PM,7.0000000000,,0.2470000000,1.2650000000,14.9000000000,16.2480000000,22.3000000000,0.6560000000,14.0000000000,0.8130000000,,63.0000000000,,
4/30/2026 10:00:00 PM,7.6000000000,,0.2690000000,1.6730000000,17.2000000000,18.8840000000,26.9000000000,0.8400000000,8.8000000000,1.0610000000,,60.0000000000,,
4/30/2026 11:00:00 PM,7.6000000000,,0.2710000000,0.9010000000,11.9000000000,12.8010000000,13.8000000000,0.8020000000,8.9000000000,1.0350000000,,60.0000000000,,
5/1/2026 12:00:00 AM,7.2000000000,,0.2530000000,0.8130000000,12.3000000000,13.1690000000,16.5000000000,0.7280000000,8.4000000000,0.9410000000,,62.0000000000,,
5/1/2026 1:00:00 AM,7.6000000000,,0.2700000000,1.4730000000,15.8000000000,17.3320000000,14.3000000000,1.0340000000,8.1000000000,1.2550000000,,60.0000000000,,
5/1/2026 2:00:00 AM,7.3000000000,,0.2600000000,0.7690000000,10.6000000000,11.4570000000,9.8000000000,0.7310000000,8.8000000000,0.8740000000,,61.0000000000,,
5/1/2026 3:00:00 AM,6.9000000000,,0.2460000000,1.4740000000,10.4000000000,11.9220000000,19.7000000000,0.5770000000,8.1000000000,0.7050000000,,64.0000000000,,
5/1/2026 4:00:00 AM,7.2000000000,,0.2550000000,2.8080000000,15.7000000000,18.5680000000,18.7000000000,0.9660000000,7.0000000000,1.1240000000,,62.0000000000,,
5/1/2026 5:00:00 AM,7.8000000000,,0.2750000000,10.2170000000,20.1000000000,30.3750000000,23.1000000000,1.0340000000,12.3000000000,1.2320000000,,59.0000000000,,
5/1/2026 6:00:00 AM,9.2000000000,,0.3270000000,24.4930000000,24.3000000000,48.8070000000,36.0000000000,1.8740000000,11.1000000000,2.0860000000,,52.0000000000,,
5/1/2026 7:00:00 AM,9.0000000000,,0.3180000000,16.7010000000,19.7000000000,36.4750000000,30.3000000000,1.6280000000,11.4000000000,1.8520000000,,53.0000000000,,
5/1/2026 8:00:00 AM,7.9000000000,,0.2810000000,17.5480000000,18.2000000000,35.8110000000,27.1000000000,1.2230000000,8.9000000000,1.3480000000,,58.0000000000,,
5/1/2026 9:00:00 AM,8.9000000000,,0.3140000000,12.4770000000,13.6000000000,26.0760000000,65.9000000000,0.7640000000,9.8000000000,0.8620000000,,60.0000000000,,
5/1/2026 10:00:00 AM,7.4000000000,,0.2620000000,5.0030000000,7.7000000000,12.7840000000,50.6000000000,0.5720000000,11.2000000000,0.6690000000,,62.0000000000,,
5/1/2026 11:00:00 AM,7.1000000000,,0.2520000000,2.3210000000,5.1000000000,7.4310000000,39.3000000000,0.4950000000,9.2000000000,0.5850000000,,64.0000000000,,
5/1/2026 12:00:00 PM,7.5000000000,,0.2650000000,3.3130000000,5.4000000000,8.7510000000,35.3000000000,0.5850000000,7.7000000000,0.6980000000,,61.0000000000,,
5/1/2026 1:00:00 PM,6.7000000000,,0.2390000000,5.0740000000,8.1000000000,13.1810000000,22.6000000000,0.6680000000,8.1000000000,0.7640000000,,65.0000000000,,
5/1/2026 2:00:00 PM,6.6000000000,,0.2320000000,10.3660000000,12.3000000000,22.7210000000,29.2000000000,0.5550000000,5.6000000000,0.6530000000,,66.0000000000,,
5/1/2026 3:00:00 PM,7.1000000000,,0.2510000000,11.2430000000,18.7000000000,30.0380000000,33.4000000000,0.6890000000,4.2000000000,0.8140000000,,63.0000000000,,
5/1/2026 4:00:00 PM,5.7000000000,,0.2030000000,11.5280000000,16.7000000000,28.2770000000,12.5000000000,0.5930000000,10.4000000000,0.6940000000,,72.0000000000,,
5/1/2026 5:00:00 PM,6.1000000000,,0.2170000000,2.0570000000,7.7000000000,9.8580000000,14.8000000000,0.5380000000,7.7000000000,0.6250000000,,69.0000000000,,
5/1/2026 6:00:00 PM,6.9000000000,,0.2430000000,2.5360000000,17.7000000000,20.3250000000,17.1000000000,0.8550000000,7.4000000000,1.0000000000,,64.0000000000,,
5/1/2026 7:00:00 PM,6.6000000000,,0.2320000000,1.3950000000,13.3000000000,14.7020000000,13.6000000000,0.6440000000,7.3000000000,0.8210000000,,66.0000000000,,
5/1/2026 8:00:00 PM,6.1000000000,,0.2140000000,1.7530000000,15.7000000000,17.4680000000,22.9000000000,0.7510000000,6.8000000000,0.9060000000,,69.0000000000,,
5/1/2026 9:00:00 PM,6.1000000000,,0.2150000000,2.2920000000,11.6000000000,13.9570000000,16.7000000000,0.5200000000,5.8000000000,0.6810000000,,69.0000000000,,
5/1/2026 10:00:00 PM,6.2000000000,,0.2210000000,1.5810000000,13.2000000000,14.8270000000,14.7000000000,0.4470000000,5.9000000000,0.6000000000,,68.0000000000,,
5/1/2026 11:00:00 PM,7.8000000000,,0.2770000000,1.2110000000,9.1000000000,10.3670000000,23.5000000000,0.5480000000,7.8000000000,0.7710000000,,59.0000000000,,
5/2/2026 12:00:00 AM,7.4000000000,,0.2610000000,0.4690000000,7.3000000000,7.8480000000,7.2000000000,0.4130000000,6.7000000000,0.6110000000,,61.0000000000,,
5/2/2026 1:00:00 AM,7.0000000000,,0.2490000000,0.4690000000,7.6000000000,8.1300000000,11.5000000000,0.3690000000,6.6000000000,0.4940000000,,63.0000000000,,
5/2/2026 2:00:00 AM,6.9000000000,,0.2430000000,0.1970000000,2.7000000000,2.9480000000,13.7000000000,0.2210000000,5.6000000000,0.2830000000,,64.0000000000,,
5/2/2026 3:00:00 AM,7.2000000000,,0.2550000000,0.1990000000,3.4000000000,3.6980000000,13.3000000000,0.2430000000,5.9000000000,0.3070000000,,62.0000000000,,
5/2/2026 4:00:00 AM,7.0000000000,,0.2500000000,0.5690000000,2.9000000000,3.5390000000,10.6000000000,0.2580000000,5.4000000000,0.3170000000,,63.0000000000,,
5/2/2026 5:00:00 AM,7.5000000000,,0.2640000000,1.6530000000,5.2000000000,6.9420000000,11.6000000000,0.4290000000,7.2000000000,0.4870000000,,61.0000000000,,
5/2/2026 6:00:00 AM,8.8000000000,,0.3130000000,8.2110000000,14.2000000000,22.4560000000,18.6000000000,1.0440000000,7.4000000000,1.1690000000,,54.0000000000,,
5/2/2026 7:00:00 AM,10.0000000000,,0.3530000000,24.5540000000,19.8000000000,44.3820000000,24.4000000000,1.5900000000,8.8000000000,1.6990000000,,49.0000000000,,
5/2/2026 8:00:00 AM,9.1000000000,,0.3230000000,19.6050000000,15.5000000000,35.2000000000,13.2000000000,1.3350000000,9.3000000000,1.4270000000,,53.0000000000,,
5/2/2026 9:00:00 AM,8.0000000000,,0.2840000000,11.2380000000,11.1000000000,22.4300000000,19.2000000000,0.7830000000,7.3000000000,0.8730000000,,58.0000000000,,
5/2/2026 10:00:00 AM,6.6000000000,,0.2340000000,4.5350000000,5.5000000000,10.0790000000,13.8000000000,0.4510000000,6.6000000000,0.5160000000,,65.0000000000,,
5/2/2026 11:00:00 AM,6.4000000000,,0.2280000000,2.8920000000,4.2000000000,7.1240000000,10.1000000000,0.3850000000,7.8000000000,0.4300000000,,67.0000000000,,
5/2/2026 12:00:00 PM,6.9000000000,,0.2450000000,2.1270000000,4.5000000000,6.6470000000,13.6000000000,0.4200000000,9.2000000000,0.4960000000,,64.0000000000,,
5/2/2026 1:00:00 PM,7.3000000000,,0.2580000000,16.6650000000,13.6000000000,30.3380000000,26.9000000000,0.5530000000,6.6000000000,0.6540000000,,61.0000000000,,
5/2/2026 2:00:00 PM,7.2000000000,,0.2540000000,45.7580000000,26.6000000000,72.3970000000,32.1000000000,0.5300000000,9.1000000000,0.6450000000,,62.0000000000,,
5/2/2026 3:00:00 PM,7.4000000000,,0.2600000000,24.6970000000,20.9000000000,45.6720000000,25.2000000000,0.5870000000,10.8000000000,0.7180000000,,61.0000000000,,
5/2/2026 4:00:00 PM,6.9000000000,,0.2430000000,7.1080000000,13.6000000000,20.7250000000,10.2000000000,0.6190000000,9.4000000000,0.7200000000,,64.0000000000,,
5/2/2026 5:00:00 PM,6.2000000000,,0.2200000000,4.3860000000,11.4000000000,15.7920000000,21.5000000000,0.4610000000,8.3000000000,0.5400000000,,68.0000000000,,
5/2/2026 6:00:00 PM,6.2000000000,,0.2200000000,6.3330000000,15.9000000000,22.2460000000,13.6000000000,0.5440000000,7.1000000000,0.6490000000,,68.0000000000,,
5/2/2026 7:00:00 PM,6.4000000000,,0.2250000000,0.9700000000,11.2000000000,12.2310000000,17.3000000000,0.5870000000,8.2000000000,0.7040000000,,67.0000000000,,
5/2/2026 8:00:00 PM,5.8000000000,,0.2040000000,0.6230000000,10.4000000000,11.1160000000,11.6000000000,0.4230000000,6.1000000000,0.5550000000,,72.0000000000,,
5/2/2026 9:00:00 PM,5.7000000000,,0.2010000000,0.5970000000,9.6000000000,10.2250000000,13.1000000000,0.4450000000,6.7000000000,0.6120000000,,72.0000000000,,
5/2/2026 10:00:00 PM,5.7000000000,,0.2020000000,1.0540000000,8.8000000000,9.9470000000,10.9000000000,0.4300000000,7.9000000000,0.6550000000,,72.0000000000,,
5/2/2026 11:00:00 PM,5.5000000000,,0.1950000000,0.2020000000,7.6000000000,7.8370000000,10.0000000000,0.4330000000,7.6000000000,0.6790000000,,73.0000000000,,
5/3/2026 12:00:00 AM,5.8000000000,,0.2050000000,0.8690000000,12.6000000000,13.4890000000,9.6000000000,0.5460000000,8.8000000000,0.7660000000,,71.0000000000,,
5/3/2026 1:00:00 AM,6.1000000000,,0.2150000000,1.1210000000,9.4000000000,10.5670000000,11.4000000000,0.5550000000,7.2000000000,0.7830000000,,69.0000000000,,
5/3/2026 2:00:00 AM,7.0000000000,,0.2490000000,1.0880000000,12.0000000000,13.1120000000,13.5000000000,0.6640000000,8.0000000000,0.9530000000,,63.0000000000,,
5/3/2026 3:00:00 AM,7.6000000000,,0.2690000000,0.9060000000,12.2000000000,13.1420000000,14.6000000000,0.6610000000,7.1000000000,0.9780000000,,60.0000000000,,
5/3/2026 4:00:00 AM,8.5000000000,,0.3000000000,3.0000000000,18.3000000000,21.3470000000,19.5000000000,0.9690000000,10.6000000000,1.3690000000,,55.0000000000,,
5/3/2026 5:00:00 AM,9.1000000000,,0.3230000000,4.4890000000,13.3000000000,17.8030000000,26.2000000000,0.9810000000,10.1000000000,1.3560000000,,53.0000000000,,
5/3/2026 6:00:00 AM,10.3000000000,,0.3640000000,10.3040000000,16.5000000000,26.8380000000,20.9000000000,1.1620000000,10.2000000000,1.5690000000,,48.0000000000,,
5/3/2026 7:00:00 AM,7.7000000000,,0.2710000000,12.2620000000,16.4000000000,28.7130000000,18.0000000000,0.8920000000,13.4000000000,1.0910000000,,59.0000000000,,
5/3/2026 8:00:00 AM,7.0000000000,,0.2490000000,6.2980000000,9.4000000000,15.7310000000,13.5000000000,0.6460000000,10.3000000000,0.7840000000,,63.0000000000,,
5/3/2026 9:00:00 AM,6.6000000000,,0.2340000000,17.7430000000,18.0000000000,35.7940000000,15.3000000000,0.9020000000,13.0000000000,1.0310000000,,66.0000000000,,
5/3/2026 10:00:00 AM,6.7000000000,,0.2380000000,8.5620000000,12.7000000000,21.3210000000,11.2000000000,0.6300000000,7.7000000000,0.7310000000,,65.0000000000,,
5/3/2026 11:00:00 AM,6.8000000000,,0.2410000000,4.4020000000,8.8000000000,13.2990000000,18.9000000000,0.5410000000,7.3000000000,0.6310000000,,64.0000000000,,
5/3/2026 12:00:00 PM,6.6000000000,,0.2330000000,6.4270000000,10.8000000000,17.3110000000,12.8000000000,0.5530000000,8.4000000000,0.6470000000,,66.0000000000,,
5/3/2026 1:00:00 PM,6.2000000000,,0.2180000000,3.5190000000,8.7000000000,12.2420000000,9.8000000000,0.4250000000,5.1000000000,0.4990000000,,68.0000000000,,
5/3/2026 2:00:00 PM,6.7000000000,,0.2390000000,3.6490000000,7.5000000000,11.1750000000,11.9000000000,0.4810000000,6.3000000000,0.5470000000,,65.0000000000,,
5/3/2026 3:00:00 PM,6.5000000000,,0.2310000000,4.5500000000,11.5000000000,16.1350000000,12.6000000000,0.5340000000,6.8000000000,0.6090000000,,66.0000000000,,
5/3/2026 4:00:00 PM,6.2000000000,,0.2200000000,1.8200000000,6.9000000000,8.7950000000,13.8000000000,0.3900000000,8.7000000000,0.4540000000,,68.0000000000,,
5/3/2026 5:00:00 PM,5.8000000000,,0.2040000000,13.6380000000,18.6000000000,32.2480000000,13.4000000000,0.5090000000,7.1000000000,0.6050000000,,71.0000000000,,
5/3/2026 6:00:00 PM,5.5000000000,,0.1940000000,9.4090000000,19.5000000000,28.9830000000,9.4000000000,0.4560000000,6.3000000000,0.5550000000,,73.0000000000,,
5/3/2026 7:00:00 PM,5.1000000000,,0.1820000000,4.2220000000,18.6000000000,22.9040000000,14.0000000000,0.3650000000,7.3000000000,0.4450000000,,76.0000000000,,
5/3/2026 8:00:00 PM,5.2000000000,,0.1840000000,0.9990000000,14.8000000000,15.8880000000,11.0000000000,0.4660000000,5.6000000000,0.5940000000,,76.0000000000,,
5/3/2026 9:00:00 PM,6.5000000000,,0.2280000000,1.2240000000,15.6000000000,16.9000000000,12.1000000000,0.7220000000,8.3000000000,1.1700000000,,67.0000000000,,
5/3/2026 10:00:00 PM,7.6000000000,,0.2690000000,1.6010000000,14.7000000000,16.3550000000,16.6000000000,0.8260000000,7.3000000000,1.1290000000,,60.0000000000,,
5/3/2026 11:00:00 PM,7.4000000000,,0.2600000000,0.9900000000,11.1000000000,12.1390000000,12.5000000000,0.6660000000,10.8000000000,0.8950000000,,61.0000000000,,
5/4/2026 12:00:00 AM,,1010.0000000000,,0.7370000000,9.8000000000,10.6320000000,15.4000000000,0.6750000000,12.5000000000,0.8940000000,61.0000000000,,274.0000000000,0.5000000000
5/4/2026 1:00:00 AM,8.0000000000,1010.0000000000,0.2820000000,2.8710000000,19.8000000000,22.7030000000,19.7000000000,1.0120000000,9.8000000000,1.2710000000,59.0000000000,58.0000000000,269.0000000000,0.6000000000
5/4/2026 2:00:00 AM,8.5000000000,1010.0000000000,0.3010000000,8.0090000000,27.5000000000,35.5190000000,20.8000000000,1.2280000000,11.4000000000,1.4660000000,57.0000000000,55.0000000000,268.0000000000,1.0000000000
5/4/2026 3:00:00 AM,10.8000000000,1010.0000000000,0.3830000000,,,,33.4000000000,1.6160000000,14.3000000000,1.8670000000,57.0000000000,47.0000000000,256.0000000000,0.6000000000
